t,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,Y,X,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type,trajectory_id
1235800000000,18536,1235800000000,wamv5/gps_wamv_link,0,0,-33.7245665407,150.672738717,-0.10295538118,0,0,0,0,0,0,0,0,0,2,5
1235867000000,18537,1235867000000,wamv5/gps_wamv_link,0,0,-33.7245665396,150.672738719,-0.0996153381096,0,0,0,0,0,0,0,0,0,2,5
1235933000000,18538,1235933000000,wamv5/gps_wamv_link,0,0,-33.7245665387,150.67273872,-0.0965797018233,0,0,0,0,0,0,0,0,0,2,5
1236000000000,18539,1236000000000,wamv5/gps_wamv_link,0,0,-33.724566538,150.672738722,-0.0937676857277,0,0,0,0,0,0,0,0,0,2,5
1236067000000,18540,1236067000000,wamv5/gps_wamv_link,0,0,-33.7245665376,150.672738722,-0.0912309203201,0,0,0,0,0,0,0,0,0,2,5
1236133000000,18541,1236133000000,wamv5/gps_wamv_link,0,0,-33.7245665377,150.672738722,-0.0889976797977,0,0,0,0,0,0,0,0,0,2,5
1236200000000,18542,1236200000000,wamv5/gps_wamv_link,0,0,-33.7245665381,150.672738722,-0.0869905817788,0,0,0,0,0,0,0,0,0,2,5
1236267000000,18543,1236267000000,wamv5/gps_wamv_link,0,0,-33.724566539,150.67273872,-0.0852307151692,0,0,0,0,0,0,0,0,0,2,5
1236333000000,18544,1236333000000,wamv5/gps_wamv_link,0,0,-33.7245665403,150.672738719,-0.0837212626525,0,0,0,0,0,0,0,0,0,2,5
1236400000000,18545,1236400000000,wamv5/gps_wamv_link,0,0,-33.724566542,150.672738716,-0.0823971622013,0,0,0,0,0,0,0,0,0,2,5
1236467000000,18546,1236467000000,wamv5/gps_wamv_link,0,0,-33.724566544,150.672738712,-0.0812636610451,0,0,0,0,0,0,0,0,0,2,5
1236533000000,18547,1236533000000,wamv5/gps_wamv_link,0,0,-33.7245665463,150.672738709,-0.0803164277981,0,0,0,0,0,0,0,0,0,2,5
1236600000000,18548,1236600000000,wamv5/gps_wamv_link,0,0,-33.7245665489,150.672738704,-0.0795124327535,0,0,0,0,0,0,0,0,0,2,5
1236667000000,18549,1236667000000,wamv5/gps_wamv_link,0,0,-33.7245665517,150.6727387,-0.0788564757192,0,0,0,0,0,0,0,0,0,2,5
1236733000000,18550,1236733000000,wamv5/gps_wamv_link,0,0,-33.7245665546,150.672738695,-0.0783485216538,0,0,0,0,0,0,0,0,0,2,5
1236800000000,18551,1236800000000,wamv5/gps_wamv_link,0,0,-33.7245665575,150.67273869,-0.0779707426102,0,0,0,0,0,0,0,0,0,2,5
1236867000000,18552,1236867000000,wamv5/gps_wamv_link,0,0,-33.7245665603,150.672738685,-0.0777336820412,0,0,0,0,0,0,0,0,0,2,5
1236933000000,18553,1236933000000,wamv5/gps_wamv_link,0,0,-33.7245665629,150.672738681,-0.0776436850399,0,0,0,0,0,0,0,0,0,2,5
1237000000000,18554,1237000000000,wamv5/gps_wamv_link,0,0,-33.7245665653,150.672738677,-0.0777083061901,0,0,0,0,0,0,0,0,0,2,5
1237067000000,18555,1237067000000,wamv5/gps_wamv_link,0,0,-33.7245665674,150.672738674,-0.0779446256539,0,0,0,0,0,0,0,0,0,2,5
1237133000000,18556,1237133000000,wamv5/gps_wamv_link,0,0,-33.7245665691,150.672738671,-0.0783632694055,0,0,0,0,0,0,0,0,0,2,5
1237200000000,18557,1237200000000,wamv5/gps_wamv_link,0,0,-33.7245665703,150.672738669,-0.0789983149854,0,0,0,0,0,0,0,0,0,2,5
1237267000000,18558,1237267000000,wamv5/gps_wamv_link,0,0,-33.7245665711,150.672738668,-0.0798685699228,0,0,0,0,0,0,0,0,0,2,5
1237333000000,18559,1237333000000,wamv5/gps_wamv_link,0,0,-33.7245665715,150.672738668,-0.0809792998189,0,0,0,0,0,0,0,0,0,2,5
1237400000000,18560,1237400000000,wamv5/gps_wamv_link,0,0,-33.7245665714,150.672738668,-0.0823866566794,0,0,0,0,0,0,0,0,0,2,5
1237467000000,18561,1237467000000,wamv5/gps_wamv_link,0,0,-33.724566571,150.672738669,-0.0840953324279,0,0,0,0,0,0,0,0,0,2,5
1237533000000,18562,1237533000000,wamv5/gps_wamv_link,0,0,-33.7245665703,150.67273867,-0.0860872841731,0,0,0,0,0,0,0,0,0,2,5
1237600000000,18563,1237600000000,wamv5/gps_wamv_link,0,0,-33.7245665694,150.672738672,-0.0884310107056,0,0,0,0,0,0,0,0,0,2,5
1237667000000,18564,1237667000000,wamv5/gps_wamv_link,0,0,-33.7245665682,150.672738674,-0.0910997004011,0,0,0,0,0,0,0,0,0,2,5
1237733000000,18565,1237733000000,wamv5/gps_wamv_link,0,0,-33.724566567,150.672738676,-0.0940396269796,0,0,0,0,0,0,0,0,0,2,5
1237800000000,18566,1237800000000,wamv5/gps_wamv_link,0,0,-33.7245665657,150.672738679,-0.0973251988854,0,0,0,0,0,0,0,0,0,2,5
1237867000000,18567,1237867000000,wamv5/gps_wamv_link,0,0,-33.7245665644,150.67273868,-0.100891433375,0,0,0,0,0,0,0,0,0,2,5
1237933000000,18568,1237933000000,wamv5/gps_wamv_link,0,0,-33.7245665633,150.672738682,-0.104649198317,0,0,0,0,0,0,0,0,0,2,5
1238000000000,18569,1238000000000,wamv5/gps_wamv_link,0,0,-33.7245665625,150.672738683,-0.108675057256,0,0,0,0,0,0,0,0,0,2,5
1238067000000,18570,1238067000000,wamv5/gps_wamv_link,0,0,-33.724566562,150.672738683,-0.112869345009,0,0,0,0,0,0,0,0,0,2,5
1238133000000,18571,1238133000000,wamv5/gps_wamv_link,0,0,-33.7245665618,150.672738682,-0.11711652622,0,0,0,0,0,0,0,0,0,2,5
1238200000000,18572,1238200000000,wamv5/gps_wamv_link,0,0,-33.7245665621,150.67273868,-0.12149039894,0,0,0,0,0,0,0,0,0,2,5
1238267000000,18573,1238267000000,wamv5/gps_wamv_link,0,0,-33.7245665628,150.672738677,-0.125868087804,0,0,0,0,0,0,0,0,0,2,5
1238333000000,18574,1238333000000,wamv5/gps_wamv_link,0,0,-33.7245665639,150.672738674,-0.130124552677,0,0,0,0,0,0,0,0,0,2,5
1238400000000,18575,1238400000000,wamv5/gps_wamv_link,0,0,-33.7245665654,150.672738669,-0.134328230668,0,0,0,0,0,0,0,0,0,2,5
1238467000000,18576,1238467000000,wamv5/gps_wamv_link,0,0,-33.7245665673,150.672738663,-0.138354812886,0,0,0,0,0,0,0,0,0,2,5
1238533000000,18577,1238533000000,wamv5/gps_wamv_link,0,0,-33.7245665695,150.672738657,-0.142094499397,0,0,0,0,0,0,0,0,0,2,5
1238600000000,18578,1238600000000,wamv5/gps_wamv_link,0,0,-33.7245665719,150.67273865,-0.145611937811,0,0,0,0,0,0,0,0,0,2,5
1238667000000,18579,1238667000000,wamv5/gps_wamv_link,0,0,-33.7245665745,150.672738643,-0.148806484026,0,0,0,0,0,0,0,0,0,2,5
1238733000000,18580,1238733000000,wamv5/gps_wamv_link,0,0,-33.7245665771,150.672738635,-0.151604486512,0,0,0,0,0,0,0,0,0,2,5
1238800000000,18581,1238800000000,wamv5/gps_wamv_link,0,0,-33.7245665798,150.672738628,-0.154065374171,0,0,0,0,0,0,0,0,0,2,5
1238867000000,18582,1238867000000,wamv5/gps_wamv_link,0,0,-33.7245665824,150.67273862,-0.15612674491,0,0,0,0,0,0,0,0,0,2,5
1238933000000,18583,1238933000000,wamv5/gps_wamv_link,0,0,-33.7245665847,150.672738613,-0.157757963562,0,0,0,0,0,0,0,0,0,2,5
1239000000000,18584,1239000000000,wamv5/gps_wamv_link,0,0,-33.7245665869,150.672738606,-0.159007463263,0,0,0,0,0,0,0,0,0,2,5
1239067000000,18585,1239067000000,wamv5/gps_wamv_link,0,0,-33.7245665887,150.6727386,-0.159854150123,0,0,0,0,0,0,0,0,0,2,5
1239133000000,18586,1239133000000,wamv5/gps_wamv_link,0,0,-33.7245665901,150.672738594,-0.16030802542,0,0,0,0,0,0,0,0,0,2,5
1239200000000,18587,1239200000000,wamv5/gps_wamv_link,0,0,-33.7245665911,150.672738589,-0.16040343937,0,0,0,0,0,0,0,0,0,2,5
1239267000000,18588,1239267000000,wamv5/gps_wamv_link,0,0,-33.7245665916,150.672738585,-0.16015742142,0,0,0,0,0,0,0,0,0,2,5
1239333000000,18589,1239333000000,wamv5/gps_wamv_link,0,0,-33.7245665917,150.672738582,-0.159611835158,0,0,0,0,0,0,0,0,0,2,5
1239400000000,18590,1239400000000,wamv5/gps_wamv_link,0,0,-33.7245665913,150.67273858,-0.158784207629,0,0,0,0,0,0,0,0,0,2,5
1239467000000,18591,1239467000000,wamv5/gps_wamv_link,0,0,-33.7245665907,150.672738578,-0.157716237035,0,0,0,0,0,0,0,0,0,2,5
1239533000000,18592,1239533000000,wamv5/gps_wamv_link,0,0,-33.7245665898,150.672738578,-0.156463198105,0,0,0,0,0,0,0,0,0,2,5
1239600000000,18593,1239600000000,wamv5/gps_wamv_link,0,0,-33.7245665886,150.672738577,-0.155019129411,0,0,0,0,0,0,0,0,0,2,5
1239667000000,18594,1239667000000,wamv5/gps_wamv_link,0,0,-33.7245665872,150.672738577,-0.153430022907,0,0,0,0,0,0,0,0,0,2,5
1239733000000,18595,1239733000000,wamv5/gps_wamv_link,0,0,-33.7245665858,150.672738577,-0.151745675939,0,0,0,0,0,0,0,0,0,2,5
1239800000000,18596,1239800000000,wamv5/gps_wamv_link,0,0,-33.7245665844,150.672738577,-0.149932804632,0,0,0,0,0,0,0,0,0,2,5
1239867000000,18597,1239867000000,wamv5/gps_wamv_link,0,0,-33.724566583,150.672738578,-0.148028457725,0,0,0,0,0,0,0,0,0,2,5
1239933000000,18598,1239933000000,wamv5/gps_wamv_link,0,0,-33.7245665819,150.672738578,-0.146069889311,0,0,0,0,0,0,0,0,0,2,5
1240000000000,18599,1240000000000,wamv5/gps_wamv_link,0,0,-33.724566581,150.672738577,-0.143999739942,0,0,0,0,0,0,0,0,0,2,5
1240067000000,18600,1240067000000,wamv5/gps_wamv_link,0,0,-33.7245665803,150.672738577,-0.141844711683,0,0,0,0,0,0,0,0,0,2,5
1240133000000,18601,1240133000000,wamv5/gps_wamv_link,0,0,-33.7245665801,150.672738575,-0.139632972186,0,0,0,0,0,0,0,0,0,2,5
1240200000000,18602,1240200000000,wamv5/gps_wamv_link,0,0,-33.7245665802,150.672738573,-0.137288657307,0,0,0,0,0,0,0,0,0,2,5
1240267000000,18603,1240267000000,wamv5/gps_wamv_link,0,0,-33.7245665808,150.672738571,-0.134833660936,0,0,0,0,0,0,0,0,0,2,5
1240333000000,18604,1240333000000,wamv5/gps_wamv_link,0,0,-33.7245665818,150.672738567,-0.132295600562,0,0,0,0,0,0,0,0,0,2,5
1240400000000,18605,1240400000000,wamv5/gps_wamv_link,0,0,-33.7245665833,150.672738563,-0.129586281906,0,0,0,0,0,0,0,0,0,2,5
1240467000000,18606,1240467000000,wamv5/gps_wamv_link,0,0,-33.7245665852,150.672738558,-0.126733612703,0,0,0,0,0,0,0,0,0,2,5
1240533000000,18607,1240533000000,wamv5/gps_wamv_link,0,0,-33.7245665873,150.672738553,-0.12377727617,0,0,0,0,0,0,0,0,0,2,5
1240600000000,18608,1240600000000,wamv5/gps_wamv_link,0,0,-33.7245665897,150.672738548,-0.120626264246,0,0,0,0,0,0,0,0,0,2,5
1240667000000,18609,1240667000000,wamv5/gps_wamv_link,0,0,-33.7245665922,150.672738542,-0.11732882775,0,0,0,0,0,0,0,0,0,2,5
1240733000000,18610,1240733000000,wamv5/gps_wamv_link,0,0,-33.7245665948,150.672738536,-0.113948593331,0,0,0,0,0,0,0,0,0,2,5
1240800000000,18611,1240800000000,wamv5/gps_wamv_link,0,0,-33.7245665974,150.672738531,-0.110401584614,0,0,0,0,0,0,0,0,0,2,5
1240867000000,18612,1240867000000,wamv5/gps_wamv_link,0,0,-33.7245666,150.672738525,-0.106763805208,0,0,0,0,0,0,0,0,0,2,5
1240933000000,18613,1240933000000,wamv5/gps_wamv_link,0,0,-33.7245666024,150.67273852,-0.103123036789,0,0,0,0,0,0,0,0,0,2,5
1241000000000,18614,1241000000000,wamv5/gps_wamv_link,0,0,-33.7245666045,150.672738516,-0.0994066238989,0,0,0,0,0,0,0,0,0,2,5
1241067000000,18615,1241067000000,wamv5/gps_wamv_link,0,0,-33.7245666064,150.672738512,-0.0957123878844,0,0,0,0,0,0,0,0,0,2,5
1241133000000,18616,1241133000000,wamv5/gps_wamv_link,0,0,-33.7245666079,150.672738509,-0.0921406238093,0,0,0,0,0,0,0,0,0,2,5
1241200000000,18617,1241200000000,wamv5/gps_wamv_link,0,0,-33.724566609,150.672738507,-0.0886323204961,0,0,0,0,0,0,0,0,0,2,5
1241267000000,18618,1241267000000,wamv5/gps_wamv_link,0,0,-33.7245666098,150.672738506,-0.0852939183063,0,0,0,0,0,0,0,0,0,2,5
1241333000000,18619,1241333000000,wamv5/gps_wamv_link,0,0,-33.7245666101,150.672738505,-0.0822223804119,0,0,0,0,0,0,0,0,0,2,5
1241400000000,18620,1241400000000,wamv5/gps_wamv_link,0,0,-33.72456661,150.672738506,-0.0793755561898,0,0,0,0,0,0,0,0,0,2,5
1241467000000,18621,1241467000000,wamv5/gps_wamv_link,0,0,-33.7245666096,150.672738507,-0.0768509069258,0,0,0,0,0,0,0,0,0,2,5
1241533000000,18622,1241533000000,wamv5/gps_wamv_link,0,0,-33.7245666088,150.672738508,-0.0747226115607,0,0,0,0,0,0,0,0,0,2,5
1241600000000,18623,1241600000000,wamv5/gps_wamv_link,0,0,-33.7245666079,150.672738511,-0.0729645241493,0,0,0,0,0,0,0,0,0,2,5
1241667000000,18624,1241667000000,wamv5/gps_wamv_link,0,0,-33.7245666068,150.672738513,-0.0716428993185,0,0,0,0,0,0,0,0,0,2,5
1241733000000,18625,1241733000000,wamv5/gps_wamv_link,0,0,-33.7245666056,150.672738516,-0.0707893498674,0,0,0,0,0,0,0,0,0,2,5
1241800000000,18626,1241800000000,wamv5/gps_wamv_link,0,0,-33.7245666045,150.672738519,-0.0703903171633,0,0,0,0,0,0,0,0,0,2,5
1241867000000,18627,1241867000000,wamv5/gps_wamv_link,0,0,-33.7245666034,150.672738521,-0.0704646639823,0,0,0,0,0,0,0,0,0,2,5
1241933000000,18628,1241933000000,wamv5/gps_wamv_link,0,0,-33.7245666025,150.672738524,-0.0709935776467,0,0,0,0,0,0,0,0,0,2,5
1242000000000,18629,1242000000000,wamv5/gps_wamv_link,0,0,-33.7245666018,150.672738526,-0.0719767377731,0,0,0,0,0,0,0,0,0,2,5
1242067000000,18630,1242067000000,wamv5/gps_wamv_link,0,0,-33.7245666014,150.672738527,-0.0733847903691,0,0,0,0,0,0,0,0,0,2,5
1242133000000,18631,1242133000000,wamv5/gps_wamv_link,0,0,-33.7245666014,150.672738527,-0.0751561752726,0,0,0,0,0,0,0,0,0,2,5
1242200000000,18632,1242200000000,wamv5/gps_wamv_link,0,0,-33.7245666018,150.672738527,-0.0773071347635,0,0,0,0,0,0,0,0,0,2,5
1242267000000,18633,1242267000000,wamv5/gps_wamv_link,0,0,-33.7245666027,150.672738526,-0.0797710621013,0,0,0,0,0,0,0,0,0,2,5
1242333000000,18634,1242333000000,wamv5/gps_wamv_link,0,0,-33.7245666039,150.672738524,-0.0824593819926,0,0,0,0,0,0,0,0,0,2,5
1242400000000,18635,1242400000000,wamv5/gps_wamv_link,0,0,-33.7245666056,150.672738521,-0.0854059509661,0,0,0,0,0,0,0,0,0,2,5
1242467000000,18636,1242467000000,wamv5/gps_wamv_link,0,0,-33.7245666077,150.672738517,-0.0885230220418,0,0,0,0,0,0,0,0,0,2,5
1242533000000,18637,1242533000000,wamv5/gps_wamv_link,0,0,-33.72456661,150.672738513,-0.0917135260161,0,0,0,0,0,0,0,0,0,2,5
1242600000000,18638,1242600000000,wamv5/gps_wamv_link,0,0,-33.7245666126,150.672738507,-0.0950290832313,0,0,0,0,0,0,0,0,0,2,5
1242667000000,18639,1242667000000,wamv5/gps_wamv_link,0,0,-33.7245666154,150.672738502,-0.0983804560144,0,0,0,0,0,0,0,0,0,2,5
1242733000000,18640,1242733000000,wamv5/gps_wamv_link,0,0,-33.7245666182,150.672738496,-0.101681375745,0,0,0,0,0,0,0,0,0,2,5
1242800000000,18641,1242800000000,wamv5/gps_wamv_link,0,0,-33.7245666211,150.67273849,-0.105002035123,0,0,0,0,0,0,0,0,0,2,5
1242867000000,18642,1242867000000,wamv5/gps_wamv_link,0,0,-33.7245666238,150.672738484,-0.108268847477,0,0,0,0,0,0,0,0,0,2,5
1242933000000,18643,1242933000000,wamv5/gps_wamv_link,0,0,-33.7245666262,150.672738478,-0.111418001399,0,0,0,0,0,0,0,0,0,2,5
1243000000000,18644,1243000000000,wamv5/gps_wamv_link,0,0,-33.7245666284,150.672738473,-0.114534731826,0,0,0,0,0,0,0,0,0,2,5
1243067000000,18645,1243067000000,wamv5/gps_wamv_link,0,0,-33.7245666303,150.672738468,-0.117566095349,0,0,0,0,0,0,0,0,0,2,5
1243133000000,18646,1243133000000,wamv5/gps_wamv_link,0,0,-33.7245666317,150.672738464,-0.12046886874,0,0,0,0,0,0,0,0,0,2,5
1243200000000,18647,1243200000000,wamv5/gps_wamv_link,0,0,-33.7245666328,150.67273846,-0.123334934211,0,0,0,0,0,0,0,0,0,2,5
1243267000000,18648,1243267000000,wamv5/gps_wamv_link,0,0,-33.7245666334,150.672738457,-0.126126523934,0,0,0,0,0,0,0,0,0,2,5
1243333000000,18649,1243333000000,wamv5/gps_wamv_link,0,0,-33.7245666336,150.672738455,-0.12881214747,0,0,0,0,0,0,0,0,0,2,5
1243400000000,18650,1243400000000,wamv5/gps_wamv_link,0,0,-33.7245666333,150.672738453,-0.131482682898,0,0,0,0,0,0,0,0,0,2,5
1243467000000,18651,1243467000000,wamv5/gps_wamv_link,0,0,-33.7245666326,150.672738453,-0.134106295291,0,0,0,0,0,0,0,0,0,2,5
1243533000000,18652,1243533000000,wamv5/gps_wamv_link,0,0,-33.7245666316,150.672738452,-0.136652435019,0,0,0,0,0,0,0,0,0,2,5
1243600000000,18653,1243600000000,wamv5/gps_wamv_link,0,0,-33.7245666303,150.672738452,-0.139203093875,0,0,0,0,0,0,0,0,0,2,5
1243667000000,18654,1243667000000,wamv5/gps_wamv_link,0,0,-33.7245666289,150.672738453,-0.141720158711,0,0,0,0,0,0,0,0,0,2,5
1243733000000,18655,1243733000000,wamv5/gps_wamv_link,0,0,-33.7245666274,150.672738453,-0.144162386989,0,0,0,0,0,0,0,0,0,2,5
1243800000000,18656,1243800000000,wamv5/gps_wamv_link,0,0,-33.7245666258,150.672738453,-0.146593282676,0,0,0,0,0,0,0,0,0,2,5
1243867000000,18657,1243867000000,wamv5/gps_wamv_link,0,0,-33.7245666244,150.672738453,-0.148958476331,0,0,0,0,0,0,0,0,0,2,5
1243933000000,18658,1243933000000,wamv5/gps_wamv_link,0,0,-33.7245666231,150.672738453,-0.151201376245,0,0,0,0,0,0,0,0,0,2,5
1244000000000,18659,1244000000000,wamv5/gps_wamv_link,0,0,-33.7245666221,150.672738452,-0.153361202177,0,0,0,0,0,0,0,0,0,2,5
1244067000000,18660,1244067000000,wamv5/gps_wamv_link,0,0,-33.7245666214,150.672738451,-0.15536944034,0,0,0,0,0,0,0,0,0,2,5
1244133000000,18661,1244133000000,wamv5/gps_wamv_link,0,0,-33.7245666211,150.672738448,-0.157163286255,0,0,0,0,0,0,0,0,0,2,5
1244200000000,18662,1244200000000,wamv5/gps_wamv_link,0,0,-33.7245666212,150.672738445,-0.158758423123,0,0,0,0,0,0,0,0,0,2,5
1244267000000,18663,1244267000000,wamv5/gps_wamv_link,0,0,-33.7245666217,150.672738442,-0.160086594337,0,0,0,0,0,0,0,0,0,2,5
1244333000000,18664,1244333000000,wamv5/gps_wamv_link,0,0,-33.7245666225,150.672738437,-0.161096467526,0,0,0,0,0,0,0,0,0,2,5
1244400000000,18665,1244400000000,wamv5/gps_wamv_link,0,0,-33.7245666239,150.672738432,-0.161783070277,0,0,0,0,0,0,0,0,0,2,5
1244467000000,18666,1244467000000,wamv5/gps_wamv_link,0,0,-33.7245666256,150.672738426,-0.162096472186,0,0,0,0,0,0,0,0,0,2,5
1244533000000,18667,1244533000000,wamv5/gps_wamv_link,0,0,-33.7245666276,150.672738419,-0.162013767005,0,0,0,0,0,0,0,0,0,2,5
1244600000000,18668,1244600000000,wamv5/gps_wamv_link,0,0,-33.7245666299,150.672738412,-0.161511544661,0,0,0,0,0,0,0,0,0,2,5
1244667000000,18669,1244667000000,wamv5/gps_wamv_link,0,0,-33.7245666323,150.672738405,-0.160574012836,0,0,0,0,0,0,0,0,0,2,5
1244733000000,18670,1244733000000,wamv5/gps_wamv_link,0,0,-33.7245666348,150.672738397,-0.159219185115,0,0,0,0,0,0,0,0,0,2,5
1244800000000,18671,1244800000000,wamv5/gps_wamv_link,0,0,-33.7245666373,150.67273839,-0.157409068446,0,0,0,0,0,0,0,0,0,2,5
1244867000000,18672,1244867000000,wamv5/gps_wamv_link,0,0,-33.7245666397,150.672738383,-0.155173355271,0,0,0,0,0,0,0,0,0,2,5
1244933000000,18673,1244933000000,wamv5/gps_wamv_link,0,0,-33.7245666419,150.672738377,-0.152576205145,0,0,0,0,0,0,0,0,0,2,5
1245000000000,18674,1245000000000,wamv5/gps_wamv_link,0,0,-33.7245666438,150.672738371,-0.149569474481,0,0,0,0,0,0,0,0,0,2,5
1245067000000,18675,1245067000000,wamv5/gps_wamv_link,0,0,-33.7245666455,150.672738365,-0.146228668005,0,0,0,0,0,0,0,0,0,2,5
1245133000000,18676,1245133000000,wamv5/gps_wamv_link,0,0,-33.7245666468,150.672738361,-0.142655928393,0,0,0,0,0,0,0,0,0,2,5
1245200000000,18677,1245200000000,wamv5/gps_wamv_link,0,0,-33.7245666477,150.672738357,-0.138793960456,0,0,0,0,0,0,0,0,0,2,5
1245267000000,18678,1245267000000,wamv5/gps_wamv_link,0,0,-33.7245666482,150.672738354,-0.13475038421,0,0,0,0,0,0,0,0,0,2,5
1245333000000,18679,1245333000000,wamv5/gps_wamv_link,0,0,-33.7245666483,150.672738352,-0.130645853395,0,0,0,0,0,0,0,0,0,2,5
1245400000000,18680,1245400000000,wamv5/gps_wamv_link,0,0,-33.7245666481,150.672738351,-0.12641381496,0,0,0,0,0,0,0,0,0,2,5
1245467000000,18681,1245467000000,wamv5/gps_wamv_link,0,0,-33.7245666475,150.672738351,-0.12217344692,0,0,0,0,0,0,0,0,0,2,5
1245533000000,18682,1245533000000,wamv5/gps_wamv_link,0,0,-33.7245666467,150.672738351,-0.118042255291,0,0,0,0,0,0,0,0,0,2,5
1245600000000,18683,1245600000000,wamv5/gps_wamv_link,0,0,-33.7245666456,150.672738352,-0.11394630652,0,0,0,0,0,0,0,0,0,2,5
1245667000000,18684,1245667000000,wamv5/gps_wamv_link,0,0,-33.7245666443,150.672738353,-0.109995604354,0,0,0,0,0,0,0,0,0,2,5
1245733000000,18685,1245733000000,wamv5/gps_wamv_link,0,0,-33.724566643,150.672738355,-0.106285484666,0,0,0,0,0,0,0,0,0,2,5
1245800000000,18686,1245800000000,wamv5/gps_wamv_link,0,0,-33.7245666417,150.672738357,-0.10273656607,0,0,0,0,0,0,0,0,0,2,5
1245866000000,18687,1245867000000,wamv5/gps_wamv_link,0,0,-33.7245666405,150.672738358,-0.099432050861,0,0,0,0,0,0,0,0,0,2,5
1245933000000,18688,1245933000000,wamv5/gps_wamv_link,0,0,-33.7245666396,150.67273836,-0.0964325354059,0,0,0,0,0,0,0,0,0,2,5
1246000000000,18689,1246000000000,wamv5/gps_wamv_link,0,0,-33.7245666389,150.672738361,-0.0936559715248,0,0,0,0,0,0,0,0,0,2,5
1246067000000,18690,1246067000000,wamv5/gps_wamv_link,0,0,-33.7245666385,150.672738361,-0.0911510978344,0,0,0,0,0,0,0,0,0,2,5
1246133000000,18691,1246133000000,wamv5/gps_wamv_link,0,0,-33.7245666385,150.672738361,-0.0889439877408,0,0,0,0,0,0,0,0,0,2,5
1246200000000,18692,1246200000000,wamv5/gps_wamv_link,0,0,-33.7245666388,150.67273836,-0.0869570608459,0,0,0,0,0,0,0,0,0,2,5
1246267000000,18693,1246267000000,wamv5/gps_wamv_link,0,0,-33.7245666396,150.672738359,-0.0852109625302,0,0,0,0,0,0,0,0,0,2,5
1246333000000,18694,1246333000000,wamv5/gps_wamv_link,0,0,-33.7245666408,150.672738357,-0.0837096689079,0,0,0,0,0,0,0,0,0,2,5
1246400000000,18695,1246400000000,wamv5/gps_wamv_link,0,0,-33.7245666425,150.672738354,-0.0823897510648,0,0,0,0,0,0,0,0,0,2,5
1246467000000,18696,1246467000000,wamv5/gps_wamv_link,0,0,-33.7245666445,150.672738351,-0.0812577364167,0,0,0,0,0,0,0,0,0,2,5
1246533000000,18697,1246533000000,wamv5/gps_wamv_link,0,0,-33.7245666467,150.672738347,-0.0803103493128,0,0,0,0,0,0,0,0,0,2,5
1246600000000,18698,1246600000000,wamv5/gps_wamv_link,0,0,-33.7245666493,150.672738342,-0.079504969146,0,0,0,0,0,0,0,0,0,2,5
1246667000000,18699,1246667000000,wamv5/gps_wamv_link,0,0,-33.724566652,150.672738337,-0.078846234738,0,0,0,0,0,0,0,0,0,2,5
1246733000000,18700,1246733000000,wamv5/gps_wamv_link,0,0,-33.7245666548,150.672738332,-0.0783337776414,0,0,0,0,0,0,0,0,0,2,5
1246800000000,18701,1246800000000,wamv5/gps_wamv_link,0,0,-33.7245666576,150.672738327,-0.0779494013227,0,0,0,0,0,0,0,0,0,2,5
1246867000000,18702,1246867000000,wamv5/gps_wamv_link,0,0,-33.7245666604,150.672738323,-0.0777040617192,0,0,0,0,0,0,0,0,0,2,5
1246933000000,18703,1246933000000,wamv5/gps_wamv_link,0,0,-33.7245666628,150.672738319,-0.07760540357,0,0,0,0,0,0,0,0,0,2,5
1247000000000,18704,1247000000000,wamv5/gps_wamv_link,0,0,-33.724566665,150.672738315,-0.0776625966162,0,0,0,0,0,0,0,0,0,2,5
1247067000000,18705,1247067000000,wamv5/gps_wamv_link,0,0,-33.7245666669,150.672738311,-0.0778951084924,0,0,0,0,0,0,0,0,0,2,5
1247133000000,18706,1247133000000,wamv5/gps_wamv_link,0,0,-33.7245666684,150.672738309,-0.078315550723,0,0,0,0,0,0,0,0,0,2,5
1247200000000,18707,1247200000000,wamv5/gps_wamv_link,0,0,-33.7245666695,150.672738307,-0.0789593819952,0,0,0,0,0,0,0,0,0,2,5
1247267000000,18708,1247267000000,wamv5/gps_wamv_link,0,0,-33.7245666701,150.672738306,-0.0798457366798,0,0,0,0,0,0,0,0,0,2,5
1247333000000,18709,1247333000000,wamv5/gps_wamv_link,0,0,-33.7245666704,150.672738306,-0.0809787656062,0,0,0,0,0,0,0,0,0,2,5
1247400000000,18710,1247400000000,wamv5/gps_wamv_link,0,0,-33.7245666702,150.672738306,-0.0824138390715,0,0,0,0,0,0,0,0,0,2,5
1247467000000,18711,1247467000000,wamv5/gps_wamv_link,0,0,-33.7245666697,150.672738307,-0.0841535988267,0,0,0,0,0,0,0,0,0,2,5
1247533000000,18712,1247533000000,wamv5/gps_wamv_link,0,0,-33.7245666688,150.672738308,-0.0861779175409,0,0,0,0,0,0,0,0,0,2,5
1247600000000,18713,1247600000000,wamv5/gps_wamv_link,0,0,-33.7245666677,150.67273831,-0.0885551773397,0,0,0,0,0,0,0,0,0,2,5
1247667000000,18714,1247667000000,wamv5/gps_wamv_link,0,0,-33.7245666664,150.672738312,-0.0912575326927,0,0,0,0,0,0,0,0,0,2,5
